# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
301           	-1.868867e-03	3.239007e-01	-3.948178e-05	-1.888608e-03	1.849126e-03
302           	-2.017222e-03	3.238866e-01	7.482571e-04	-1.643094e-03	2.391351e-03
303           	-2.222780e-03	3.239212e-01	1.048754e-03	-1.698403e-03	2.747157e-03
304           	-2.164581e-03	3.239087e-01	-3.341141e-04	-2.331638e-03	1.997524e-03
305           	-2.097860e-03	3.239376e-01	3.899527e-04	-1.902884e-03	2.292837e-03
306           	-2.072914e-03	3.239387e-01	9.640997e-04	-1.590865e-03	2.554964e-03
307           	-2.118052e-03	3.239528e-01	2.957629e-04	-1.970171e-03	2.265934e-03
308           	-1.834004e-03	3.239508e-01	4.418646e-04	-1.613072e-03	2.054936e-03
309           	-1.796203e-03	3.239685e-01	6.379259e-04	-1.477240e-03	2.115166e-03
310           	-1.746962e-03	3.239609e-01	-3.745905e-04	-1.934257e-03	1.559666e-03
311           	-1.618133e-03	3.239540e-01	5.615675e-05	-1.590054e-03	1.646211e-03
312           	-1.813342e-03	3.239682e-01	-1.672199e-04	-1.896952e-03	1.729732e-03
313           	-2.797288e-03	3.257260e-01	-1.302360e-03	-3.448468e-03	2.146108e-03
314           	-3.667189e-03	3.285336e-01	2.189196e-03	-2.572591e-03	4.761787e-03
315           	2.166880e-03	3.314469e-01	-1.056227e-02	-3.114255e-03	-7.448015e-03
316           	-3.959814e-04	3.340072e-01	-3.358578e-03	-2.075271e-03	-1.283308e-03
317           	-1.168540e-03	3.364061e-01	1.298335e-02	5.323137e-03	7.660217e-03
318           	-2.185751e-03	3.387906e-01	5.968584e-03	7.985409e-04	5.170043e-03
319           	3.010686e-03	3.407084e-01	-1.206086e-02	-3.019743e-03	-9.041115e-03
320           	2.142301e-03	3.433021e-01	3.302890e-03	3.793746e-03	-4.908566e-04
321           	-4.763429e-03	3.474203e-01	1.912640e-02	4.799771e-03	1.432663e-02
322           	-9.522277e-04	3.502397e-01	1.286257e-02	5.479056e-03	7.383511e-03
323           	4.335089e-03	3.520554e-01	-6.919013e-03	8.755822e-04	-7.794595e-03
324           	1.546796e-03	3.520944e-01	-3.575461e-03	-2.409351e-04	-3.334526e-03
325           	1.054900e-03	3.527687e-01	9.185922e-03	5.647861e-03	3.538061e-03
326           	1.175318e-03	3.527398e-01	-6.519185e-03	-2.084275e-03	-4.434910e-03
327           	3.345440e-03	3.529097e-01	-8.121433e-03	-7.152768e-04	-7.406156e-03
328           	1.546970e-03	3.527100e-01	-9.198494e-04	1.087045e-03	-2.006895e-03
329           	-1.175324e-04	3.531673e-01	5.413663e-04	1.531507e-04	3.882156e-04
330           	-1.020572e-03	3.530350e-01	-4.197909e-05	-1.041562e-03	9.995829e-04
331           	1.733773e-04	3.532690e-01	1.196414e-04	2.331980e-04	-1.135566e-04
332           	4.802763e-04	3.533226e-01	1.214335e-03	1.087444e-03	1.268912e-04
333           	-1.236056e-03	3.534570e-01	8.143802e-04	-8.288659e-04	1.643246e-03
334           	-1.712839e-03	3.533939e-01	1.883996e-03	-7.708410e-04	2.654837e-03
335           	-1.236168e-03	3.535658e-01	-1.063953e-03	-1.768145e-03	7.041917e-04
336           	-7.323237e-04	3.534304e-01	-2.494370e-03	-1.979509e-03	-5.148613e-04
337           	-1.143611e-03	3.533754e-01	-1.850624e-03	-2.068923e-03	2.182993e-04
338           	-9.939388e-04	3.533163e-01	-3.533330e-03	-2.760604e-03	-7.727260e-04
339           	-1.360263e-03	3.533146e-01	-1.836997e-04	-1.452113e-03	1.268413e-03
340           	-1.219989e-03	3.532694e-01	5.718870e-04	-9.340458e-04	1.505933e-03
341           	-1.182803e-03	3.532512e-01	-1.357421e-03	-1.861514e-03	5.040924e-04
342           	-1.525377e-03	3.532222e-01	-3.319094e-03	-3.184924e-03	-1.341706e-04
343           	-1.243235e-03	3.531976e-01	-1.616753e-03	-2.051611e-03	4.348581e-04
344           	-1.934708e-03	3.531812e-01	1.364951e-03	-1.252232e-03	2.617184e-03
345           	-1.597485e-03	3.531653e-01	-1.144735e-03	-2.169852e-03	1.025117e-03
346           	-1.435706e-03	3.531557e-01	-1.886379e-03	-2.378896e-03	4.925167e-04
347           	-1.362598e-03	3.531421e-01	-1.378734e-03	-2.051965e-03	6.732316e-04
348           	-1.444882e-03	3.531235e-01	7.872640e-04	-1.051250e-03	1.838514e-03
349           	-1.379256e-03	3.531101e-01	-1.394006e-03	-2.076259e-03	6.822527e-04
350           	-1.240906e-03	3.531051e-01	-1.777572e-03	-2.129692e-03	3.521200e-04
351           	-1.557737e-03	3.530836e-01	1.208550e-03	-9.534619e-04	2.162012e-03
352           	-1.355653e-03	3.530710e-01	3.748508e-05	-1.336911e-03	1.374396e-03
353           	-3.340461e-04	3.537535e-01	-4.659830e-03	-2.663961e-03	-1.995869e-03
354           	1.969426e-03	3.568605e-01	-1.088763e-02	-3.474387e-03	-7.413238e-03
355           	3.629807e-03	3.593694e-01	-1.465757e-02	-3.698980e-03	-1.095859e-02
356           	3.174408e-03	3.625580e-01	-6.137843e-03	1.054867e-04	-6.243330e-03
357           	5.770158e-04	3.645824e-01	1.226932e-03	1.190482e-03	3.645016e-05
358           	6.073424e-03	3.681627e-01	-1.411280e-02	-9.829784e-04	-1.312983e-02
359           	5.551994e-03	3.707097e-01	-7.908377e-03	1.597805e-03	-9.506182e-03
360           	5.966358e-03	3.727618e-01	-1.594020e-03	5.169348e-03	-6.763368e-03
361           	7.128552e-03	3.764933e-01	-1.166778e-02	1.294663e-03	-1.296244e-02
362           	1.677208e-03	3.784332e-01	-1.114228e-04	1.621497e-03	-1.732920e-03
363           	9.407621e-03	3.789472e-01	5.429803e-04	9.679111e-03	-9.136131e-03
364           	9.219923e-03	3.774847e-01	2.689297e-03	1.056457e-02	-7.875275e-03
365           	9.246048e-03	3.777452e-01	2.043846e-03	1.026797e-02	-8.224125e-03
366           	9.445289e-03	3.772915e-01	-6.444768e-03	6.222905e-03	-1.266767e-02
367           	7.669408e-03	3.765822e-01	-7.932788e-03	3.703014e-03	-1.163580e-02
368           	5.036960e-03	3.762757e-01	-5.430183e-04	4.765451e-03	-5.308469e-03
369           	4.837453e-03	3.760308e-01	-6.111006e-03	1.781949e-03	-7.892956e-03
370           	4.793805e-03	3.758573e-01	-6.658039e-03	1.464786e-03	-8.122825e-03
371           	5.470359e-03	3.754674e-01	-2.165704e-03	4.387507e-03	-6.553211e-03
372           	6.005953e-03	3.752383e-01	-4.257548e-03	3.877180e-03	-8.134727e-03
373           	5.765821e-03	3.751418e-01	-5.403729e-03	3.063956e-03	-8.467685e-03
374           	5.225425e-03	3.751362e-01	-5.733451e-03	2.358699e-03	-8.092150e-03
375           	3.535114e-03	3.753343e-01	-2.024958e-03	2.522635e-03	-4.547593e-03
376           	2.296479e-03	3.754644e-01	-4.631079e-05	2.273324e-03	-2.319635e-03
377           	2.497384e-03	3.755456e-01	-9.431113e-04	2.025828e-03	-2.968939e-03
378           	3.195839e-03	3.756503e-01	-1.245627e-03	2.573026e-03	-3.818652e-03
379           	2.544209e-03	3.758616e-01	-5.377508e-04	2.275333e-03	-2.813084e-03
380           	1.872785e-03	3.759905e-01	1.080124e-03	2.412847e-03	-1.332724e-03
381           	1.807786e-03	3.759921e-01	1.819930e-03	2.717752e-03	-8.978212e-04
382           	1.663518e-03	3.760413e-01	1.468373e-03	2.397705e-03	-9.293314e-04
383           	1.517337e-03	3.761115e-01	1.906293e-03	2.470483e-03	-5.641904e-04
384           	1.348297e-03	3.761488e-01	2.863841e-03	2.780218e-03	8.362351e-05
385           	1.040548e-03	3.761525e-01	2.513465e-03	2.297281e-03	2.161847e-04
386           	1.169489e-03	3.761773e-01	2.060602e-03	2.199790e-03	-1.391879e-04
387           	1.508087e-03	3.761827e-01	1.581874e-03	2.299024e-03	-7.171497e-04
388           	2.291009e-03	3.761552e-01	-2.181748e-04	2.181921e-03	-2.400096e-03
389           	2.233487e-03	3.761319e-01	2.511254e-04	2.359050e-03	-2.107924e-03
390           	1.122272e-03	3.761227e-01	2.190883e-03	2.217714e-03	-2.683040e-05
391           	1.637563e-03	3.761071e-01	1.696232e-03	2.485679e-03	-7.894476e-04
392           	2.857237e-03	3.760908e-01	-5.653300e-04	2.574572e-03	-3.139902e-03
393           	1.727914e-03	3.766738e-01	-4.920364e-04	1.481896e-03	-1.973932e-03
394           	3.662648e-04	3.801474e-01	-1.066757e-03	-1.671139e-04	-8.996435e-04
395           	2.937087e-03	3.836242e-01	-6.849749e-03	-4.877871e-04	-6.361962e-03
396           	4.236854e-04	3.866413e-01	2.284787e-03	1.566079e-03	7.187082e-04
397           	-2.401428e-03	3.898456e-01	1.550025e-02	5.348698e-03	1.015155e-02
398           	2.160565e-03	3.930429e-01	1.812310e-03	3.066720e-03	-1.254410e-03
399           	2.443335e-03	3.949978e-01	3.117790e-03	4.002230e-03	-8.844401e-04
400           	2.221355e-03	3.972162e-01	2.029132e-02	1.236702e-02	7.924307e-03
401           	-1.053672e-04	4.006997e-01	1.725795e-02	8.523607e-03	8.734342e-03
402           	-3.816391e-03	4.029467e-01	1.469086e-02	3.529040e-03	1.116182e-02
403           	6.703404e-04	4.033085e-01	8.153515e-03	4.747098e-03	3.406417e-03
404           	1.387292e-03	4.032365e-01	9.161397e-03	5.967991e-03	3.193406e-03
405           	-2.030581e-03	4.024136e-01	1.610608e-02	6.022460e-03	1.008362e-02
406           	6.401657e-04	4.023944e-01	5.609963e-03	3.445147e-03	2.164816e-03
407           	-1.163659e-04	4.016817e-01	2.666360e-03	1.216814e-03	1.449546e-03
408           	2.836795e-03	4.010379e-01	-5.295189e-03	1.892003e-04	-5.484390e-03
409           	1.856803e-03	3.996369e-01	2.427886e-03	3.070746e-03	-6.428607e-04
410           	8.919067e-04	4.000248e-01	6.600764e-04	1.221945e-03	-5.618685e-04
411           	3.585504e-05	3.997299e-01	-6.573004e-04	-2.927951e-04	-3.645052e-04
412           	2.791725e-04	3.984625e-01	2.097420e-03	1.327882e-03	7.695373e-04
413           	-2.051025e-04	3.981491e-01	3.749697e-03	1.669746e-03	2.079951e-03
414           	8.730916e-04	3.971917e-01	2.769974e-03	2.258079e-03	5.118956e-04
415           	-3.353188e-04	3.961774e-01	3.667534e-03	1.498448e-03	2.169086e-03
416           	1.229845e-03	3.950252e-01	2.365883e-04	1.348139e-03	-1.111551e-03
417           	2.850993e-03	3.944372e-01	-2.519296e-03	1.591345e-03	-4.110641e-03
418           	-2.984047e-05	3.937353e-01	6.622422e-03	3.281371e-03	3.341052e-03
419           	4.017754e-05	3.924468e-01	2.810610e-03	1.445482e-03	1.365127e-03
420           	3.922322e-04	3.913919e-01	4.565094e-03	2.674779e-03	1.890315e-03
421           	-2.589232e-03	3.906793e-01	1.055378e-02	2.687655e-03	7.866120e-03
422           	-8.148091e-04	3.893726e-01	3.762061e-03	1.066221e-03	2.695839e-03
423           	-6.115993e-04	3.882915e-01	3.076779e-03	9.267902e-04	2.149989e-03
424           	-1.117046e-03	3.868180e-01	3.885646e-03	8.257768e-04	3.059870e-03
425           	-2.179957e-03	3.856835e-01	4.906462e-03	2.732734e-04	4.633188e-03
426           	-1.336295e-03	3.845568e-01	1.866243e-03	-4.031741e-04	2.269417e-03
427           	2.382627e-03	3.830010e-01	-7.186296e-03	-1.210521e-03	-5.975774e-03
428           	6.412045e-04	3.813350e-01	3.774076e-03	2.528243e-03	1.245834e-03
429           	-1.586404e-04	3.793973e-01	2.084462e-03	8.835908e-04	1.200872e-03
430           	-3.164727e-04	3.775959e-01	2.559107e-03	9.630808e-04	1.596026e-03
431           	-6.019058e-04	3.765971e-01	2.051702e-03	4.239450e-04	1.627757e-03
432           	-2.692816e-03	3.747693e-01	7.000818e-03	8.075933e-04	6.193225e-03
433           	3.860971e-03	3.729581e-01	-4.636525e-03	1.542708e-03	-6.179234e-03
434           	1.677184e-03	3.727241e-01	-9.687067e-04	1.192831e-03	-2.161537e-03
435           	7.667853e-04	3.739038e-01	-8.074635e-03	-3.270532e-03	-4.804103e-03
436           	2.168998e-03	3.729549e-01	-6.713616e-03	-1.187810e-03	-5.525806e-03
437           	1.062393e-03	3.705901e-01	1.278222e-03	1.701504e-03	-4.232821e-04
438           	-4.570873e-03	3.697099e-01	1.052509e-02	6.916723e-04	9.833419e-03
439           	-7.821248e-05	3.658430e-01	-9.817806e-04	-5.691028e-04	-4.126778e-04
440           	-1.005266e-03	3.637871e-01	8.607268e-03	3.298368e-03	5.308900e-03
441           	-8.790629e-04	3.609834e-01	6.136671e-04	-5.722294e-04	1.185896e-03
442           	-4.311376e-03	3.556265e-01	1.695694e-02	4.167095e-03	1.278985e-02
443           	-2.942268e-03	3.487333e-01	2.058513e-02	7.350298e-03	1.323483e-02
444           	-2.006296e-03	3.434000e-01	1.315881e-02	4.573109e-03	8.585702e-03
445           	-1.079323e-02	3.343799e-01	3.216985e-02	5.291692e-03	2.687815e-02
446           	-7.336092e-04	3.276787e-01	2.564220e-02	1.208749e-02	1.355471e-02
447           	-1.873266e-04	3.174497e-01	2.096719e-02	1.029627e-02	1.067092e-02
448           	-2.331492e-03	3.101450e-01	2.508266e-02	1.020984e-02	1.487282e-02
449           	-1.683159e-03	3.016509e-01	5.638599e-03	1.136141e-03	4.502458e-03
450           	-1.018322e-02	2.948115e-01	3.961321e-02	9.623383e-03	2.998983e-02
451           	2.724724e-03	2.860220e-01	-1.602927e-02	-5.289913e-03	-1.073936e-02
452           	8.298873e-04	2.741320e-01	8.671492e-04	1.263462e-03	-3.963127e-04
453           	1.651200e-03	2.633548e-01	-1.078568e-03	1.111916e-03	-2.190484e-03
454           	9.920328e-04	2.502826e-01	-1.059225e-02	-4.304092e-03	-6.288158e-03
455           	1.899030e-03	2.389791e-01	-2.926533e-03	4.357635e-04	-3.362296e-03
456           	2.082284e-03	2.255277e-01	9.781928e-03	6.973248e-03	2.808680e-03
457           	1.518051e-03	2.106829e-01	-5.282899e-03	-1.123398e-03	-4.159501e-03
458           	-1.460954e-03	1.962460e-01	2.415570e-03	-2.531684e-04	2.668739e-03
459           	3.037433e-03	1.794829e-01	-1.788519e-03	2.143173e-03	-3.931692e-03
460           	5.896167e-04	1.622745e-01	1.393421e-02	7.556722e-03	6.377489e-03
461           	-1.833846e-03	1.397460e-01	1.218578e-02	4.259043e-03	7.926735e-03
462           	-1.894851e-03	1.219853e-01	-2.077501e-04	-1.998727e-03	1.790976e-03
463           	3.195807e-03	1.004736e-01	-1.193536e-02	-2.771875e-03	-9.163489e-03
464           	2.094539e-04	7.484786e-02	1.427563e-02	7.347268e-03	6.928360e-03
465           	-2.005565e-03	5.051056e-02	2.546930e-02	1.072909e-02	1.474022e-02
466           	1.685690e-03	2.285452e-02	-3.505236e-02	-1.584049e-02	-1.921187e-02
467           	-1.343764e-03	-3.969512e-03	1.718906e-03	-4.843105e-04	2.203217e-03
468           	3.365163e-03	-3.985785e-02	4.293961e-02	2.483497e-02	1.810464e-02
469           	-4.031206e-04	-7.291722e-02	1.500324e-02	7.098499e-03	7.904740e-03
470           	-3.534964e-03	-1.096177e-01	-1.290925e-02	-9.989590e-03	-2.919661e-03
471           	-4.521298e-03	-1.506253e-01	-2.616893e-03	-5.829745e-03	3.212852e-03
472           	-4.270809e-03	-1.196873e-01	-1.975185e-02	-1.414673e-02	-5.605117e-03
473           	3.143590e-04	-8.411685e-02	-6.463164e-03	-2.917223e-03	-3.545941e-03
474           	-2.458381e-03	-5.006195e-02	-2.019599e-02	-1.255638e-02	-7.639616e-03
475           	1.860395e-03	-1.465341e-02	-7.374225e-04	1.491684e-03	-2.229107e-03
476           	-3.354110e-03	1.782185e-02	-1.215985e-02	-9.434034e-03	-2.725814e-03
477           	-6.979741e-03	4.619702e-02	-1.352262e-02	-1.374105e-02	2.184314e-04
478           	-1.414668e-03	7.109297e-02	5.862769e-03	1.516717e-03	4.346052e-03
479           	-1.289349e-03	7.124190e-02	1.087731e-02	4.149306e-03	6.728004e-03
480           	-1.020519e-03	7.107584e-02	1.217337e-02	5.066168e-03	7.107206e-03
481           	-9.285965e-04	7.076135e-02	1.224305e-02	5.192930e-03	7.050123e-03
482           	-1.006137e-03	7.076104e-02	1.246408e-02	5.225902e-03	7.238176e-03
483           	-1.199700e-03	7.108399e-02	1.248116e-02	5.040882e-03	7.440283e-03
484           	-1.038560e-03	7.135996e-02	1.893556e-02	8.429220e-03	1.050634e-02
485           	-8.391565e-04	7.139577e-02	1.874460e-02	8.533145e-03	1.021146e-02
486           	-2.227103e-04	7.197620e-02	1.666143e-02	8.108002e-03	8.553423e-03
487           	7.331297e-04	7.246456e-02	1.190158e-02	6.683917e-03	5.217658e-03
488           	9.900465e-04	7.319601e-02	6.270446e-03	4.125270e-03	2.145177e-03
489           	5.315622e-04	7.440897e-02	2.078994e-03	1.571059e-03	5.079350e-04
490           	1.893668e-04	7.592298e-02	6.983441e-04	5.385389e-04	1.598052e-04
491           	9.862151e-05	7.744361e-02	2.732141e-05	1.122822e-04	-8.496081e-05
492           	1.526815e-04	7.855593e-02	4.468752e-04	3.761191e-04	7.075611e-05
493           	-2.553466e-06	7.924284e-02	1.545606e-04	7.472685e-05	7.983378e-05
494           	-4.367483e-05	7.938916e-02	-1.439170e-05	-5.087068e-05	3.647898e-05
495           	3.596278e-05	7.937633e-02	-1.014197e-04	-1.474704e-05	-8.667261e-05
496           	9.487805e-05	7.943371e-02	1.056186e-04	1.476873e-04	-4.206875e-05
497           	-3.556153e-05	7.941139e-02	4.578944e-05	-1.266681e-05	5.845625e-05
498           	3.396692e-05	7.939372e-02	8.393610e-05	7.593497e-05	8.001134e-06
499           	5.854727e-05	7.940652e-02	1.756432e-04	1.463689e-04	2.927435e-05
500           	3.597656e-05	7.940506e-02	-2.240822e-04	-7.606453e-05	-1.480176e-04
501           	2.906087e-05	7.939248e-02	-9.930874e-05	-2.059350e-05	-7.871524e-05
502           	1.715499e-06	7.941302e-02	1.881074e-04	9.576921e-05	9.233821e-05
503           	-3.934047e-05	7.935609e-02	-3.946600e-05	-5.907347e-05	1.960747e-05
504           	-3.140877e-05	7.939350e-02	2.374341e-04	8.730828e-05	1.501258e-04
505           	-7.093429e-05	7.935299e-02	-1.205110e-04	-1.311898e-04	1.067880e-05
506           	1.733984e-05	7.939174e-02	2.672678e-04	1.509737e-04	1.162940e-04
507           	-5.198639e-05	7.936935e-02	-9.850737e-05	-1.012401e-04	2.732705e-06
508           	-6.913349e-05	7.938921e-02	3.340940e-04	9.791349e-05	2.361805e-04
509           	-9.286757e-05	7.939834e-02	1.947036e-04	4.484254e-06	1.902194e-04
510           	-1.439968e-04	7.939689e-02	8.268317e-06	-1.398627e-04	1.481310e-04
511           	-5.812232e-05	7.944081e-02	2.291988e-04	5.647706e-05	1.727217e-04
512           	-5.320421e-05	7.938665e-02	-1.780798e-04	-1.422441e-04	-3.583571e-05
513           	7.893691e-05	7.943528e-02	-1.164358e-04	2.071903e-05	-1.371548e-04
514           	2.450714e-04	8.015010e-02	-5.948689e-03	-2.729273e-03	-3.219416e-03
515           	-6.469455e-05	8.142675e-02	-6.657606e-03	-3.393497e-03	-3.264108e-03
516           	-8.964405e-04	8.227802e-02	-4.753446e-03	-3.273163e-03	-1.480282e-03
517           	-1.660886e-03	8.320044e-02	-3.292584e-04	-1.825515e-03	1.496256e-03
518           	-1.888263e-03	8.377923e-02	5.386256e-03	8.048656e-04	4.581391e-03
519           	-1.253150e-03	8.399329e-02	1.010125e-02	3.797474e-03	6.303774e-03
520           	-9.551531e-04	8.380179e-02	1.134839e-02	4.719043e-03	6.629349e-03
521           	-7.766145e-04	8.358391e-02	1.200834e-02	5.227558e-03	6.780787e-03
522           	-8.528478e-04	8.377443e-02	1.163007e-02	4.962187e-03	6.667883e-03
523           	-7.309476e-04	8.445646e-02	1.248485e-02	5.511480e-03	6.973375e-03
524           	-7.446155e-04	8.486252e-02	1.819126e-02	8.351016e-03	9.840247e-03
525           	-6.230915e-04	8.502520e-02	1.815724e-02	8.455528e-03	9.701711e-03
526           	3.774318e-04	8.551321e-02	1.644421e-02	8.599536e-03	7.844672e-03
527           	1.164513e-03	8.599118e-02	1.165016e-02	6.989594e-03	4.660569e-03
528           	1.258530e-03	8.675308e-02	5.733467e-03	4.125263e-03	1.608203e-03
529           	6.607614e-04	8.806908e-02	2.553391e-03	1.937457e-03	6.159339e-04
530           	2.987763e-04	8.962841e-02	8.566483e-04	7.271005e-04	1.295478e-04
531           	3.024739e-04	9.104053e-02	8.870594e-04	7.460036e-04	1.410558e-04
532           	2.531784e-04	9.203633e-02	4.499524e-04	4.781546e-04	-2.820223e-05
533           	-1.056994e-04	9.247169e-02	1.172121e-05	-9.983878e-05	1.115600e-04
534           	-1.857494e-04	9.248981e-02	-4.098222e-04	-3.906605e-04	-1.916172e-05
535           	2.004962e-05	9.255315e-02	-1.045728e-04	-3.223679e-05	-7.233602e-05
536           	-9.227402e-05	9.251493e-02	2.876574e-05	-7.789115e-05	1.066569e-04
537           	1.041061e-04	9.252332e-02	2.326463e-04	2.204293e-04	1.221700e-05
538           	-5.202817e-05	9.254041e-02	2.612935e-04	7.861858e-05	1.826749e-04
539           	9.431863e-05	9.251487e-02	5.103745e-05	1.198374e-04	-6.879990e-05
540           	-1.198343e-04	9.252258e-02	-3.033359e-04	-2.715023e-04	-3.183363e-05
541           	-3.507775e-05	9.251814e-02	-3.313992e-04	-2.007774e-04	-1.306219e-04
542           	5.251070e-06	9.254349e-02	3.162992e-04	1.634007e-04	1.528985e-04
543           	-1.160799e-05	9.252255e-02	2.355465e-05	1.693418e-07	2.338531e-05
544           	-2.060105e-05	9.250266e-02	9.093548e-05	2.486669e-05	6.606879e-05
545           	-1.069262e-04	9.250096e-02	-3.150587e-04	-2.644556e-04	-5.060312e-05
546           	-9.033421e-07	9.253084e-02	-4.169836e-05	-2.175252e-05	-1.994584e-05
547           	1.905813e-05	9.250775e-02	2.003632e-04	1.192397e-04	8.112348e-05
548           	1.392290e-04	9.247128e-02	2.056505e-04	2.420543e-04	-3.640379e-05
549           	-9.976306e-05	9.259644e-02	3.957092e-04	9.809152e-05	2.976177e-04
550           	-5.612341e-06	9.249481e-02	-3.422847e-05	-2.272658e-05	-1.150190e-05
