# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
300           	-1.058299e-03	3.532648e-01	-1.204664e-03	-1.660631e-03	4.559669e-04
301           	-1.489762e-03	3.532570e-01	1.072632e-03	-9.534459e-04	2.026077e-03
302           	-1.589394e-03	3.532188e-01	-7.005600e-04	-1.939674e-03	1.239114e-03
303           	-1.285420e-03	3.531945e-01	-1.827207e-04	-1.376780e-03	1.194060e-03
304           	-1.342101e-03	3.531793e-01	-4.725986e-04	-1.578401e-03	1.105802e-03
305           	-1.221467e-03	3.531703e-01	-1.328156e-03	-1.885545e-03	5.573887e-04
306           	-1.646796e-03	3.531551e-01	6.730917e-04	-1.310251e-03	1.983342e-03
307           	-1.528184e-03	3.531418e-01	-2.207268e-04	-1.638548e-03	1.417821e-03
308           	-9.452507e-04	3.537653e-01	-3.176949e-03	-2.533725e-03	-6.432240e-04
309           	1.421456e-03	3.569158e-01	-6.985080e-03	-2.071085e-03	-4.913996e-03
310           	3.567610e-03	3.593513e-01	-1.235864e-02	-2.611710e-03	-9.746930e-03
311           	3.061732e-03	3.625146e-01	-6.423078e-03	-1.498072e-04	-6.273270e-03
312           	1.023813e-03	3.645785e-01	3.844859e-04	1.216056e-03	-8.315702e-04
313           	6.010730e-03	3.681580e-01	-1.318597e-02	-5.822550e-04	-1.260371e-02
314           	5.392569e-03	3.707192e-01	-7.702342e-03	1.541398e-03	-9.243740e-03
315           	6.380756e-03	3.727740e-01	-3.143845e-03	4.808833e-03	-7.952678e-03
316           	6.825420e-03	3.764583e-01	-1.037803e-02	1.636407e-03	-1.201443e-02
317           	1.730512e-03	3.784837e-01	8.625012e-04	2.161762e-03	-1.299261e-03
318           	1.038878e-02	3.790238e-01	-1.407647e-03	9.684953e-03	-1.109260e-02
319           	8.498857e-03	3.774622e-01	4.639625e-03	1.081867e-02	-6.179045e-03
320           	8.956377e-03	3.776881e-01	2.749445e-03	1.033110e-02	-7.581654e-03
321           	9.169144e-03	3.773059e-01	-6.614264e-03	5.862012e-03	-1.247628e-02
322           	9.324514e-03	3.766689e-01	-1.153825e-02	3.555392e-03	-1.509364e-02
323           	6.122774e-03	3.762954e-01	-1.902989e-03	5.171279e-03	-7.074268e-03
324           	5.686028e-03	3.760463e-01	-8.107746e-03	1.632156e-03	-9.739901e-03
325           	4.603994e-03	3.758557e-01	-6.493221e-03	1.357384e-03	-7.850605e-03
326           	5.201758e-03	3.754613e-01	-1.107979e-03	4.647768e-03	-5.755748e-03
327           	5.104292e-03	3.752291e-01	-1.681769e-04	5.020203e-03	-5.188380e-03
328           	5.219565e-03	3.751409e-01	-4.984996e-03	2.727067e-03	-7.712063e-03
329           	5.592278e-03	3.751227e-01	-6.483274e-03	2.350641e-03	-8.833915e-03
330           	4.349417e-03	3.753267e-01	-3.411082e-03	2.643876e-03	-6.054958e-03
331           	2.635667e-03	3.754691e-01	-7.660490e-04	2.252642e-03	-3.018691e-03
332           	1.858597e-03	3.755462e-01	1.728889e-03	2.723041e-03	-9.941523e-04
333           	2.200064e-03	3.756439e-01	7.553795e-04	2.577754e-03	-1.822375e-03
334           	2.732818e-03	3.758608e-01	-9.844951e-04	2.240570e-03	-3.225065e-03
335           	2.289724e-03	3.759820e-01	4.441459e-04	2.511797e-03	-2.067651e-03
336           	2.242618e-03	3.759903e-01	1.619570e-03	3.052403e-03	-1.432834e-03
337           	2.310743e-03	3.760389e-01	5.393572e-04	2.580422e-03	-2.041064e-03
338           	2.010435e-03	3.761148e-01	1.273399e-03	2.647135e-03	-1.373736e-03
339           	1.833107e-03	3.761535e-01	1.878973e-03	2.772593e-03	-8.936199e-04
340           	1.210004e-03	3.761669e-01	2.631307e-03	2.525657e-03	1.056496e-04
341           	1.331195e-03	3.761732e-01	1.979634e-03	2.321012e-03	-3.413778e-04
342           	9.249413e-04	3.761765e-01	3.531779e-03	2.690831e-03	8.409484e-04
343           	1.419812e-03	3.767228e-01	7.937918e-04	1.816708e-03	-1.022917e-03
344           	1.624674e-03	3.801829e-01	-3.046325e-03	1.015113e-04	-3.147836e-03
345           	4.201420e-03	3.836565e-01	-8.693998e-03	-1.455795e-04	-8.548419e-03
346           	9.026715e-04	3.867257e-01	-2.381488e-04	7.835971e-04	-1.021746e-03
347           	-3.254310e-03	3.898195e-01	1.681792e-02	5.154648e-03	1.166327e-02
348           	2.593640e-03	3.931444e-01	8.106351e-04	2.998957e-03	-2.188322e-03
349           	2.398347e-03	3.949800e-01	2.985829e-03	3.891262e-03	-9.054326e-04
350           	2.212862e-03	3.972735e-01	1.999201e-02	1.220887e-02	7.783142e-03
351           	1.183444e-04	4.006386e-01	1.665277e-02	8.444727e-03	8.208039e-03
352           	-3.589894e-03	4.030205e-01	1.407019e-02	3.445201e-03	1.062499e-02
353           	6.242004e-04	4.033835e-01	8.429410e-03	4.838906e-03	3.590505e-03
354           	7.798794e-04	4.032736e-01	1.032664e-02	5.943198e-03	4.383439e-03
355           	-1.794061e-03	4.023986e-01	1.538289e-02	5.897384e-03	9.485505e-03
356           	9.298099e-04	4.024176e-01	4.984383e-03	3.422001e-03	1.562381e-03
357           	-3.537006e-04	4.017820e-01	3.390571e-03	1.341585e-03	2.048986e-03
358           	2.408405e-03	4.009176e-01	-4.460153e-03	1.783278e-04	-4.638481e-03
359           	1.855878e-03	3.996685e-01	2.677810e-03	3.194783e-03	-5.169736e-04
360           	2.443589e-04	3.998454e-01	1.990120e-03	1.239419e-03	7.507008e-04
361           	-2.111762e-04	3.997797e-01	-3.461436e-05	-2.284834e-04	1.938691e-04
362           	2.285089e-04	3.986158e-01	2.240253e-03	1.348635e-03	8.916176e-04
363           	-5.264421e-04	3.981666e-01	4.455634e-03	1.701375e-03	2.754259e-03
364           	9.332943e-04	3.972158e-01	2.392814e-03	2.129701e-03	2.631128e-04
365           	-1.049262e-03	3.962049e-01	5.923723e-03	1.912599e-03	4.011123e-03
366           	9.458250e-04	3.950451e-01	1.005521e-03	1.448586e-03	-4.430643e-04
367           	2.477940e-03	3.944011e-01	-1.842068e-03	1.556906e-03	-3.398974e-03
368           	7.992364e-07	3.938251e-01	7.253939e-03	3.627769e-03	3.626170e-03
369           	4.771685e-04	3.923981e-01	1.778500e-03	1.366419e-03	4.120816e-04
370           	1.082267e-04	3.913871e-01	4.913600e-03	2.565026e-03	2.348573e-03
371           	-2.179524e-03	3.905991e-01	9.078610e-03	2.359781e-03	6.718829e-03
372           	-7.462139e-04	3.892597e-01	3.151637e-03	8.296045e-04	2.322032e-03
373           	-3.841922e-04	3.883819e-01	2.601422e-03	9.165189e-04	1.684903e-03
374           	-1.029377e-04	3.865555e-01	1.030561e-03	4.123425e-04	6.182180e-04
375           	-1.062805e-03	3.858330e-01	8.922343e-04	-6.166880e-04	1.508922e-03
376           	-1.714682e-03	3.845557e-01	2.378179e-03	-5.255925e-04	2.903772e-03
377           	1.614246e-03	3.831344e-01	-4.554865e-03	-6.631870e-04	-3.891678e-03
378           	1.123859e-03	3.814257e-01	3.224611e-03	2.736164e-03	4.884469e-04
379           	4.613609e-05	3.816063e-01	-3.905963e-03	-1.906845e-03	-1.999117e-03
380           	-5.238601e-04	3.827538e-01	-3.750095e-03	-2.398908e-03	-1.351187e-03
381           	6.652827e-04	3.809193e-01	3.027207e-04	8.166430e-04	-5.139223e-04
382           	-1.393547e-05	3.805195e-01	7.283598e-03	3.627863e-03	3.655734e-03
383           	-1.704333e-03	3.791565e-01	1.403527e-02	5.313301e-03	8.721968e-03
384           	-1.105362e-03	3.773433e-01	9.200372e-03	3.494824e-03	5.705548e-03
385           	-1.812621e-03	3.741851e-01	1.788907e-02	7.131914e-03	1.075716e-02
386           	1.718940e-03	3.700867e-01	-8.560960e-03	-2.561540e-03	-5.999420e-03
387           	-4.613523e-03	3.669857e-01	1.543665e-02	3.104804e-03	1.233185e-02
388           	-2.708640e-03	3.635637e-01	1.528941e-02	4.936064e-03	1.035334e-02
389           	-1.990215e-03	3.576112e-01	2.387558e-02	9.947576e-03	1.392800e-02
390           	-3.205458e-03	3.472940e-01	1.955336e-02	6.571222e-03	1.298214e-02
391           	1.114965e-03	3.434801e-01	-8.664893e-03	-3.217481e-03	-5.447412e-03
392           	-6.007577e-03	3.350483e-01	2.768113e-02	7.832987e-03	1.984814e-02
393           	-8.405542e-04	3.278682e-01	6.131141e-03	2.225016e-03	3.906125e-03
394           	4.384461e-03	3.186136e-01	3.398904e-03	6.083913e-03	-2.685009e-03
395           	-9.715932e-04	3.104363e-01	1.390210e-02	5.979456e-03	7.922642e-03
396           	-1.327086e-03	3.028678e-01	-3.233425e-04	-1.488757e-03	1.165415e-03
397           	-1.699657e-03	2.927477e-01	1.101754e-02	3.809111e-03	7.208424e-03
398           	1.788874e-03	2.843572e-01	-1.422444e-02	-5.323347e-03	-8.901094e-03
399           	-1.831259e-03	2.732108e-01	6.348807e-03	1.343144e-03	5.005663e-03
400           	-9.212357e-04	2.628851e-01	1.317450e-02	5.666012e-03	7.508483e-03
401           	-1.201982e-03	2.499692e-01	-3.360996e-03	-2.882480e-03	-4.785158e-04
402           	5.513259e-03	2.388474e-01	-1.821234e-02	-3.592910e-03	-1.461943e-02
403           	2.268027e-03	2.274194e-01	7.386791e-03	5.961423e-03	1.425368e-03
404           	1.635551e-03	2.132827e-01	3.401587e-04	1.805630e-03	-1.465472e-03
405           	2.391619e-03	1.959881e-01	-7.617279e-03	-1.417021e-03	-6.200259e-03
406           	3.951958e-04	1.816168e-01	1.091910e-02	5.854746e-03	5.064355e-03
407           	-3.187961e-03	1.636601e-01	2.591009e-02	9.767083e-03	1.614301e-02
408           	2.642662e-04	1.424423e-01	1.036798e-02	5.448257e-03	4.919724e-03
409           	-5.184507e-03	1.232873e-01	2.417378e-02	6.902384e-03	1.727140e-02
410           	-1.313315e-03	1.017710e-01	7.625343e-04	-9.320482e-04	1.694583e-03
411           	1.983627e-04	7.725111e-02	-1.104810e-02	-5.325689e-03	-5.722414e-03
412           	-3.877286e-03	5.081073e-02	3.843182e-02	1.533863e-02	2.309320e-02
413           	1.500970e-03	2.541309e-02	-2.786169e-02	-1.242988e-02	-1.543181e-02
414           	-1.168262e-03	-6.291311e-04	-2.171324e-02	-1.202488e-02	-9.688357e-03
415           	3.106357e-03	-3.807302e-02	3.930519e-02	2.275895e-02	1.654624e-02
416           	3.287593e-04	-7.085291e-02	1.307057e-02	6.864043e-03	6.206524e-03
417           	-4.909024e-03	-1.096645e-01	-1.596773e-02	-1.289289e-02	-3.074841e-03
418           	-5.120879e-03	-1.517968e-01	1.591826e-03	-4.324966e-03	5.916792e-03
419           	-3.482621e-03	-1.216484e-01	1.263692e-02	2.835838e-03	9.801080e-03
420           	-6.484672e-04	-8.673977e-02	6.708990e-03	2.706028e-03	4.002962e-03
421           	6.410730e-04	-5.450516e-02	1.561136e-02	8.446751e-03	7.164605e-03
422           	4.293167e-05	-1.709763e-02	1.390996e-02	6.997912e-03	6.912048e-03
423           	-4.292184e-03	1.898455e-02	2.899800e-03	-2.842284e-03	5.742084e-03
424           	-9.914720e-03	4.743474e-02	-1.157530e-03	-1.049348e-02	9.335955e-03
425           	-6.556417e-04	7.140933e-02	1.923268e-02	8.960698e-03	1.027198e-02
426           	2.492611e-04	7.195316e-02	1.768738e-02	9.092952e-03	8.594430e-03
427           	8.717895e-04	7.246288e-02	1.258467e-02	7.164123e-03	5.420544e-03
428           	8.157862e-04	7.319060e-02	6.116440e-03	3.874006e-03	2.242434e-03
429           	3.786618e-04	7.443459e-02	2.317045e-03	1.537185e-03	7.798610e-04
430           	1.971110e-04	7.592219e-02	9.611831e-04	6.777025e-04	2.834805e-04
431           	9.760682e-05	7.743291e-02	3.965153e-04	2.958645e-04	1.006508e-04
432           	1.173901e-04	7.858081e-02	3.558834e-04	2.953318e-04	6.055157e-05
433           	2.878526e-05	7.925642e-02	1.329985e-04	9.528450e-05	3.771398e-05
434           	-1.376115e-05	7.941068e-02	1.274679e-04	4.997281e-05	7.749511e-05
435           	-5.418671e-05	7.938685e-02	-1.079729e-04	-1.081732e-04	2.002556e-07
436           	1.497587e-05	7.939622e-02	1.129602e-04	7.145598e-05	4.150424e-05
437           	6.413123e-05	7.936091e-02	-1.248996e-04	1.681413e-06	-1.265810e-04
438           	-8.719079e-06	7.941488e-02	-5.130260e-05	-3.437038e-05	-1.693222e-05
439           	-2.245762e-05	7.940489e-02	-1.899754e-04	-1.174453e-04	-7.253010e-05
440           	1.609763e-05	7.937912e-02	6.456848e-05	4.838187e-05	1.618661e-05
441           	1.282292e-05	7.937103e-02	1.630151e-05	2.097368e-05	-4.672167e-06
442           	6.443301e-05	7.938411e-02	9.476354e-05	1.118148e-04	-1.705124e-05
443           	7.974877e-05	7.939891e-02	-9.020574e-06	7.523848e-05	-8.425906e-05
444           	5.274954e-05	7.941959e-02	-3.963168e-05	3.293370e-05	-7.256538e-05
445           	-8.848041e-05	7.938322e-02	-2.626141e-04	-2.197875e-04	-4.282663e-05
446           	-2.894024e-06	7.939556e-02	1.662622e-04	8.023707e-05	8.602512e-05
447           	5.023581e-05	7.939799e-02	3.971322e-04	2.488019e-04	1.483303e-04
448           	5.203265e-05	7.943210e-02	-3.373666e-04	-1.166506e-04	-2.207159e-04
449           	1.792253e-04	8.016974e-02	-5.969680e-03	-2.805615e-03	-3.164065e-03
450           	-1.331925e-04	8.143317e-02	-6.618371e-03	-3.442378e-03	-3.175993e-03
451           	-9.384479e-04	8.228485e-02	-4.683244e-03	-3.280070e-03	-1.403174e-03
452           	-1.659897e-03	8.320473e-02	-1.720768e-04	-1.745935e-03	1.573859e-03
453           	-1.648704e-03	8.379597e-02	6.116965e-03	1.409779e-03	4.707186e-03
454           	-1.237303e-03	8.397957e-02	1.034507e-02	3.935231e-03	6.409837e-03
455           	-9.148343e-04	8.383677e-02	1.173808e-02	4.954207e-03	6.783875e-03
456           	-7.941021e-04	8.364159e-02	1.178331e-02	5.097552e-03	6.685756e-03
457           	-6.594973e-04	8.377161e-02	1.200543e-02	5.343216e-03	6.662211e-03
458           	-7.896171e-04	8.441164e-02	1.226002e-02	5.340393e-03	6.919627e-03
459           	-8.286861e-04	8.483970e-02	1.734942e-02	7.846026e-03	9.503398e-03
460           	-5.707596e-04	8.507312e-02	1.859637e-02	8.727427e-03	9.868946e-03
461           	3.563882e-04	8.547109e-02	1.610107e-02	8.406922e-03	7.694145e-03
462           	1.171159e-03	8.597559e-02	1.151837e-02	6.930343e-03	4.588026e-03
463           	1.173547e-03	8.678058e-02	5.604291e-03	3.975692e-03	1.628599e-03
464           	7.197445e-04	8.807478e-02	2.440574e-03	1.940032e-03	5.005425e-04
465           	4.049524e-04	8.961571e-02	8.880810e-04	8.489929e-04	3.908815e-05
466           	2.566066e-04	9.100395e-02	7.348686e-04	6.240409e-04	1.108277e-04
467           	2.796117e-05	9.200888e-02	1.347191e-04	9.532075e-05	3.939840e-05
468           	2.614030e-05	9.244496e-02	-3.631419e-04	-1.554307e-04	-2.077113e-04
469           	-4.534358e-05	9.253482e-02	-3.628025e-05	-6.348370e-05	2.720346e-05
470           	3.932886e-05	9.251400e-02	-6.492151e-05	6.868108e-06	-7.178961e-05
471           	-7.083288e-05	9.251089e-02	1.792014e-04	1.876781e-05	1.604336e-04
472           	6.164932e-05	9.251861e-02	2.782881e-04	2.007934e-04	7.749475e-05
473           	-4.183148e-06	9.253960e-02	2.245623e-04	1.080980e-04	1.164643e-04
474           	-1.784962e-05	9.253490e-02	-3.379121e-05	-3.474523e-05	9.540182e-07
475           	4.920181e-05	9.250000e-02	2.745393e-04	1.864715e-04	8.806784e-05
476           	3.071003e-05	9.252307e-02	3.094913e-04	1.854557e-04	1.240356e-04
477           	-7.282186e-05	9.254594e-02	-2.428500e-05	-8.496436e-05	6.067936e-05
478           	5.143075e-05	9.251225e-02	-2.815690e-05	3.735230e-05	-6.550920e-05
479           	1.045189e-04	9.251641e-02	2.891463e-04	2.490921e-04	4.005425e-05
480           	3.321844e-05	9.252951e-02	4.498401e-04	2.581385e-04	1.917016e-04
